latency_ms
89.817200
90.445200
84.761300
130.714200
346.060300
100.051900
85.255500
91.097900
87.627300
94.740800
97.349600
94.361800
92.309700
101.106800
253.074300
91.643700
90.415100
98.417500
114.100300
105.292700
96.553400
98.746800
95.699800
103.440800
283.775600
102.165000
103.783900
90.862900
99.409400
92.389800
91.194700
94.928700
91.900300
259.950400
86.946500
91.942500
85.654600
89.289000
98.100100
90.625300
89.010700
90.473600
95.403500
237.559200
94.404500
96.317900
93.064300
97.630900
93.836800
98.405400
